Date.Caught,Estuary.Region,Sex,FL..cm.,FL..mm.,TL..cm.,Body.Wet.Weight..g.,ID,ReadAge,Readability,EdgeTranslucency,MIncrRatio,Adj_Inc,Capture.Month,AgeClass,AgeGroup,State,X,X.1,AgeMonths
11/06/2015,Zone 6 Ocean,F,43.4,434,48,1236.9,138,2,2,w,1.052587422,2,6,2,3,NSW,NA,NA,33
11/06/2015,Zone 6 Ocean,F,39.6,396,44,971,139,2,2,w,0.55655277,2,6,2,3,NSW,NA,NA,33
11/06/2015,Zone 6 Ocean,M,35.9,359,39.5,668.7,140,2,3,m,0.293698905,2,6,2,3,NSW,NA,NA,33
11/06/2015,Zone 6 Ocean,F,34.6,346,38.1,591.5,142,2,2,m,0.271221232,2,6,2,3,NSW,NA,NA,33
11/06/2015,Zone 6 Ocean,M,38,380,42,832.4,144,2,3,m,0.29677969,2,6,2,3,NSW,NA,NA,33
11/06/2015,Zone 6 Ocean,M,35.2,352,39.1,645.5,147,2,3,m,0.477286228,2,6,2,3,NSW,NA,NA,33
2/06/2016,Zone 6,F,38.8,388,43,818.2,1174,2,2,w,0.554146257,2,6,2,3,NSW,NA,NA,33
2/06/2016,Zone 6,F,37.4,374,41.5,696.9,1179,2,2,w,0.405172711,2,6,2,3,NSW,NA,NA,33
2/06/2016,Zone 6,F,38.5,385,42.5,777.5,1180,2,2,w,0.6463989,2,6,2,3,NSW,NA,NA,33
11/06/2016,Zone 1,U,43.8,438,47.7,NA,1185,2,2,m,0.572263156,2,6,2,3,NSW,NA,NA,33
11/06/2016,Zone 1,U,44.9,449,49.2,NA,1186,2,2,m,0.55155622,2,6,2,3,NSW,NA,NA,33
11/06/2016,Zone 1,U,46.8,468,51.2,NA,1189,2,3,w,0.662338287,2,6,2,3,NSW,NA,NA,33
11/06/2016,Zone 1,U,48.7,487,53,NA,1191,2,3,m,0.292522276,2,6,2,3,NSW,NA,NA,33
11/06/2016,Zone 1,U,42.7,427,47.5,NA,1192,2,2,m,0.594583733,2,6,2,3,NSW,NA,NA,33
11/06/2016,Zone 1,U,43.8,438,48,NA,1197,2,2,m,0.903619456,2,6,2,3,NSW,NA,NA,33
11/06/2016,Zone 1,U,43.5,435,48.3,NA,1199,2,2,w,0.662292218,2,6,2,3,NSW,NA,NA,33
11/06/2016,Zone 1,U,38,380,41.9,NA,1200,2,2,w,0.560649864,2,6,2,3,NSW,NA,NA,33
25/06/2016,,M,36.5,365,40,NA,1254,2,2,m,0.421710264,2,6,2,3,NSW,NA,NA,33
25/06/2016,,M,34.7,347,38.9,NA,1255,2,3,m,0.691368107,2,6,2,3,NSW,NA,NA,33
25/06/2016,,M,35.5,355,39.8,NA,1259,2,3,w,0.746344379,2,6,2,3,NSW,NA,NA,33
13/06/2016,Port Stephens,M,35.99745802,,40,NA,1318,2,2,m,0.303582387,2,6,2,3,NSW,NA,NA,33
30/06/2016,,F,47,470,52.6,NA,1355,2,2,w,0.864791471,2,6,2,3,NSW,NA,NA,33
30/06/2016,,F,38.9,389,42.2,NA,1356,2,2,w,0.769282252,2,6,2,3,NSW,NA,NA,33
30/06/2016,,F,43.4,434,48.6,NA,1357,2,2,w,0.6690727,2,6,2,3,NSW,NA,NA,33
25/06/2016,,F,42.1,421,46.3,NA,1430,2,2,w,0.954390565,2,6,2,3,NSW,NA,NA,33
25/06/2016,,F,38.6,386,43.2,NA,1431,2,2,w,0.69902212,2,6,2,3,NSW,NA,NA,33
25/06/2016,,F,39.4,394,43.7,NA,1432,2,2,w,0.581323249,2,6,2,3,NSW,NA,NA,33
25/06/2016,,F,37.3,373,41.7,NA,1433,2,3,w,0.655990864,2,6,2,3,NSW,NA,NA,33
25/06/2016,,M,34.9,349,39.8,NA,1434,2,2,w,0.415761311,2,6,2,3,NSW,NA,NA,33
25/06/2016,,F,34.9,349,39.4,NA,1436,2,3,w,0.726305684,2,6,2,3,NSW,NA,NA,33
30/06/2016,Zone 9,F,36.3,363,40.5,710.4,1736,2,2,w,0.759992247,2,6,2,3,NSW,NA,NA,33
30/06/2016,Zone 9,F,36.6,366,40.7,725.1,1737,2,2,w,0.553437539,2,6,2,3,NSW,NA,NA,33
30/06/2016,Zone 9,F,36.3,363,40.6,683.6,1738,2,2,w,0.686710668,2,6,2,3,NSW,NA,NA,33
30/06/2016,Zone 9,M,36.7,367,40.5,693.7,1739,2,2,w,0.287139904,2,6,2,3,NSW,NA,NA,33
6/06/2017,Botany Bay,F,40.2,402,45,884,1823,2,2,w,0.459372384,2,6,2,3,NSW,NA,NA,33
6/06/2017,Botany Bay,F,32.8,328,36,521.24,1825,2,2,w,0.654150829,2,6,2,3,NSW,NA,NA,33
6/06/2017,Botany Bay,M,29.9,299,33.6,321.6,1826,2,3,w,0.800339147,2,6,2,3,NSW,NA,NA,33
6/06/2017,Botany Bay,M,32.9,329,36.9,473.83,1829,2,3,w,0.634239008,2,6,2,3,NSW,NA,NA,33
6/06/2017,Botany Bay,M,33.5,335,37.5,502.16,1830,2,3,w,1.025559658,2,6,2,3,NSW,NA,NA,33
6/06/2017,Botany Bay,F,39,390,43.2,941.9,1845,2,2,w,0.837649803,2,6,2,3,NSW,NA,NA,33
6/06/2017,Botany Bay,F,36.4,364,40.2,723.6,1848,2,2,w,0.608989454,2,6,2,3,NSW,NA,NA,33
3/07/2014,Zone 6 Ocean,F,36.5,365,41.1,647.3,102,2,3,w,0.815817371,2,7,2,3,NSW,NA,NA,34
3/07/2014,Zone 6 Ocean,F,37.1,371,41.2,757,103,2,2,w,0.594968052,2,7,2,3,NSW,NA,NA,34
3/07/2014,Zone 6 Ocean,M,40.1,401,44.8,1006.3,106,2,2,m,0.206189788,2,7,2,3,NSW,NA,NA,34
3/07/2014,Zone 6 Ocean,M,37.6,376,42.3,762,108,2,3,m,0.447400372,2,7,2,3,NSW,NA,NA,34
3/07/2014,Zone 6 Ocean,F,40.2,402,45.1,951.2,109,2,3,w,0.639523928,2,7,2,3,NSW,NA,NA,34
3/07/2014,Zone 6 Ocean,M,39.4,394,44,878,111,2,3,m,0.54554589,2,7,2,3,NSW,NA,NA,34
16/07/2015,Manning River,F,44.6,446,50,1287.1,271,2,2,w,0.77983455,2,7,2,3,NSW,NA,NA,34
16/07/2015,Manning River,F,39.7,397,44,907.2,273,2,3,m,0.333110935,2,7,2,3,NSW,NA,NA,34
16/07/2015,Manning River,F,38,380,42,735.4,274,2,3,w,0.342575847,2,7,2,3,NSW,NA,NA,34
16/07/2015,Manning River,M,38.4,384,41.9,743.1,275,2,3,m,0.321545049,2,7,2,3,NSW,NA,NA,34
16/07/2015,Manning River,M,37.6,376,41.6,764,276,2,2,m,0.441917605,2,7,2,3,NSW,NA,NA,34
16/07/2015,Manning River,M,39.5,395,44.3,846.3,278,2,3,w,0.833347444,2,7,2,3,NSW,NA,NA,34
16/07/2015,Manning River,M,37.4,374,40.9,789.1,279,2,3,m,0.441452279,2,7,2,3,NSW,NA,NA,34
16/07/2015,Manning River,M,36.9,369,40,705.7,281,2,3,w,1.665109772,2,7,2,3,NSW,NA,NA,34
16/07/2015,Sydney Coastal,M,37.6,376,42.1,758.8,282,2,2,w,0.57126177,2,7,2,3,NSW,NA,NA,34
16/07/2015,Sydney Coastal,F,38.2,382,42.4,839.2,285,2,3,m,0.233798994,2,7,2,3,NSW,NA,NA,34
16/07/2015,Sydney Coastal,M,40,400,44.3,1002.6,286,2,3,m,0.440891051,2,7,2,3,NSW,NA,NA,34
16/07/2015,Sydney Coastal,F,33.9,339,38.2,600.1,288,2,2,n,0.395336388,2,7,2,3,NSW,NA,NA,34
16/07/2015,Sydney Coastal,F,35.5,355,40,631.1,289,2,3,m,0.416136135,2,7,2,3,NSW,NA,NA,34
16/07/2015,Sydney Coastal,F,38.7,387,42.8,890.7,290,2,2,m,0.420311054,2,7,2,3,NSW,NA,NA,34
1/07/2016,,F,42.3,423,47,NA,1235,2,2,m,0.876188515,2,7,2,3,NSW,NA,NA,34
1/07/2016,,M,37.3,373,41.7,NA,1237,2,2,w,0.653576906,2,7,2,3,NSW,NA,NA,34
1/07/2016,,F,40,400,44.1,NA,1238,2,3,w,0.948500211,2,7,2,3,NSW,NA,NA,34
1/07/2016,,F,38.5,385,42.2,NA,1240,2,2,w,0.750327049,2,7,2,3,NSW,NA,NA,34
2/07/2016,,M,37.5,375,41.6,NA,1241,2,2,w,0.382506787,2,7,2,3,NSW,NA,NA,34
2/07/2016,,M,38.1,381,41.9,NA,1242,2,2,w,0.471719893,2,7,2,3,NSW,NA,NA,34
2/07/2016,,M,33.3,333,37.3,NA,1244,2,2,w,0.580338396,2,7,2,3,NSW,NA,NA,34
2/07/2016,,F,38.2,382,42.2,NA,1245,2,2,w,0.649450534,2,7,2,3,NSW,NA,NA,34
2/07/2016,,M,36.8,368,40.7,NA,1246,2,2,w,0.756347438,2,7,2,3,NSW,NA,NA,34
2/07/2016,,F,34.8,348,39.1,NA,1247,2,2,m,0.382443989,2,7,2,3,NSW,NA,NA,34
2/07/2016,,M,37,370,41.3,NA,1248,2,2,w,0.763414486,2,7,2,3,NSW,NA,NA,34
2/07/2016,,F,37.2,372,40.9,NA,1249,2,2,m,0.402183691,2,7,2,3,NSW,NA,NA,34
2/07/2016,,F,36.4,364,41.4,NA,1251,2,2,w,0.368480055,2,7,2,3,NSW,NA,NA,34
2/07/2016,,M,35.5,355,39.8,NA,1252,2,2,w,0.398968561,2,7,2,3,NSW,NA,NA,34
2/07/2016,,M,37.7,377,41.6,NA,1253,2,2,w,0.343524219,2,7,2,3,NSW,NA,NA,34
2/07/2016,,M,46,460,50.6,NA,1260,2,3,w,0.682586748,2,7,2,3,NSW,NA,NA,34
2/07/2016,,F,37.1,371,41.1,NA,1263,2,2,w,0.705344957,2,7,2,3,NSW,NA,NA,34
2/07/2016,,F,35.4,354,39.1,NA,1264,2,2,w,0.400852691,2,7,2,3,NSW,NA,NA,34
2/07/2016,,F,36,360,39.9,NA,1265,2,2,w,0.881005304,2,7,2,3,NSW,NA,NA,34
2/07/2016,,F,37.6,376,42,NA,1266,2,2,w,0.739787813,2,7,2,3,NSW,NA,NA,34
2/07/2016,,M,39.1,391,43.6,NA,1268,2,2,w,0.56898005,2,7,2,3,NSW,NA,NA,34
2/07/2016,,F,36.7,367,40.7,NA,1269,2,2,w,0.635648855,2,7,2,3,NSW,NA,NA,34
2/07/2016,,F,34.7,347,39.2,NA,1270,2,2,w,0.357584719,2,7,2,3,NSW,NA,NA,34
2/07/2016,,M,37.3,373,41.9,NA,1271,2,2,w,0.677382196,2,7,2,3,NSW,NA,NA,34
2/07/2016,,F,38.2,382,42.8,NA,1272,2,2,w,0.641337292,2,7,2,3,NSW,NA,NA,34
13/07/2016,,F,39.9,399,43.6,NA,1273,2,2,w,0.680230804,2,7,2,3,NSW,NA,NA,34
13/07/2016,,F,41.2,412,45.6,NA,1274,2,2,w,0.647691654,2,7,2,3,NSW,NA,NA,34
13/07/2016,,F,40.2,402,44.4,NA,1275,2,2,w,1.006792015,2,7,2,3,NSW,NA,NA,34
13/07/2016,,M,43.8,438,48.7,NA,1276,2,3,w,0.572811555,2,7,2,3,NSW,NA,NA,34
13/07/2016,,F,36.7,367,41,NA,1277,2,2,w,0.842978326,2,7,2,3,NSW,NA,NA,34
13/07/2016,,F,36.8,368,40.8,NA,1278,2,2,w,0.452764994,2,7,2,3,NSW,NA,NA,34
13/07/2016,,M,35.7,357,39.8,NA,1279,2,2,w,0.552399967,2,7,2,3,NSW,NA,NA,34
13/07/2016,,F,37.4,374,41.3,NA,1280,2,2,w,0.607834084,2,7,2,3,NSW,NA,NA,34
20/07/2016,,M,39.2,392,43.1,NA,1320,2,2,w,0.580225651,2,7,2,3,NSW,NA,NA,34
20/07/2016,,F,33.2,332,36.7,NA,1321,2,2,w,0.633699092,2,7,2,3,NSW,NA,NA,34
20/07/2016,,F,36.9,369,40.8,NA,1322,2,2,w,0.55871148,2,7,2,3,NSW,NA,NA,34
20/07/2016,,M,35.8,358,40,NA,1323,2,2,w,0.474318528,2,7,2,3,NSW,NA,NA,34
20/07/2016,,F,39.1,391,43.8,NA,1324,2,2,w,0.467884754,2,7,2,3,NSW,NA,NA,34
20/07/2016,,M,36.8,368,39.9,NA,1327,2,2,w,0.389286762,2,7,2,3,NSW,NA,NA,34
20/07/2016,,M,32.2,322,35.6,NA,1328,2,3,w,0.577606705,2,7,2,3,NSW,NA,NA,34
20/07/2016,,F,36.5,365,40.8,NA,1329,2,2,w,0.29691469,2,7,2,3,NSW,NA,NA,34
20/07/2016,,M,45.3,453,49.3,NA,1330,2,2,w,0.452030057,2,7,2,3,NSW,NA,NA,34
20/07/2016,,F,39.8,398,44.3,NA,1332,2,2,w,0.796916934,2,7,2,3,NSW,NA,NA,34
20/07/2016,,F,37.4,374,41.6,NA,1333,2,2,w,0.540975195,2,7,2,3,NSW,NA,NA,34
18/07/2016,,F,39.1,391,43.2,NA,1334,2,2,m,0.358543338,2,7,2,3,NSW,NA,NA,34
18/07/2016,,F,38.2,382,42.3,NA,1335,2,3,w,0.413631554,2,7,2,3,NSW,NA,NA,34
18/07/2016,,M,45.4,454,50.1,NA,1336,2,2,w,0.730333857,2,7,2,3,NSW,NA,NA,34
18/07/2016,,M,36.6,366,40.8,NA,1337,2,2,w,0.545404712,2,7,2,3,NSW,NA,NA,34
18/07/2016,,M,37.9,379,41.6,NA,1338,2,2,w,0.587222416,2,7,2,3,NSW,NA,NA,34
18/07/2016,,M,45.3,453,49.4,NA,1339,2,2,w,0.455243162,2,7,2,3,NSW,NA,NA,34
18/07/2016,,F,38.6,386,42.6,NA,1341,2,2,w,0.489463669,2,7,2,3,NSW,NA,NA,34
18/07/2016,,M,36,360,40,NA,1342,2,2,w,0.448840224,2,7,2,3,NSW,NA,NA,34
18/07/2016,,M,31.9,319,35.2,NA,1343,2,2,w,0.471347769,2,7,2,3,NSW,NA,NA,34
18/07/2016,,F,37.5,375,41.6,NA,1344,2,2,w,0.55000192,2,7,2,3,NSW,NA,NA,34
21/07/2016,,F,36,360,39.8,NA,1345,2,2,w,0.634737796,2,7,2,3,NSW,NA,NA,34
21/07/2016,,F,38.8,388,41.5,NA,1346,2,2,w,0.580817911,2,7,2,3,NSW,NA,NA,34
21/07/2016,,F,41,410,45.1,NA,1347,2,2,w,0.554512302,2,7,2,3,NSW,NA,NA,34
21/07/2016,,F,35.7,357,39.6,NA,1348,2,3,w,0.402650017,2,7,2,3,NSW,NA,NA,34
21/07/2016,,M,35.6,356,39.3,NA,1349,2,2,w,0.507865497,2,7,2,3,NSW,NA,NA,34
2/07/2016,Hawkesbury River,F,45,450,49.3,1299.2,1354,2,2,w,0.813156371,2,7,2,3,NSW,NA,NA,34
1/07/2016,,F,41.2,412,45.6,NA,1397,2,2,w,0.677112734,2,7,2,3,NSW,NA,NA,34
1/07/2016,,F,36,360,40.8,NA,1398,2,2,w,0.635942623,2,7,2,3,NSW,NA,NA,34
1/07/2016,,F,37.6,376,41.7,NA,1399,2,2,w,0.337273167,2,7,2,3,NSW,NA,NA,34
1/07/2016,,F,43.1,431,48,NA,1400,2,2,w,0.947206218,2,7,2,3,NSW,NA,NA,34
1/07/2016,,F,37.6,376,42,NA,1401,2,2,w,0.842610819,2,7,2,3,NSW,NA,NA,34
1/07/2016,,F,32.3,323,35.9,NA,1402,2,3,w,0.878960284,2,7,2,3,NSW,NA,NA,34
1/07/2016,,F,41.2,412,46.1,NA,1403,2,2,w,0.95969467,2,7,2,3,NSW,NA,NA,34
1/07/2016,,F,43,430,48.4,NA,1404,2,2,m,0.264774141,2,7,2,3,NSW,NA,NA,34
2/07/2016,,F,43.6,436,48.4,NA,1406,2,2,w,0.472889764,2,7,2,3,NSW,NA,NA,34
2/07/2016,,M,36.9,369,41.3,NA,1407,2,2,w,0.460677957,2,7,2,3,NSW,NA,NA,34
2/07/2016,,M,33.6,336,38,NA,1408,2,2,w,0.662590464,2,7,2,3,NSW,NA,NA,34
2/07/2016,,M,36.2,362,40,NA,1409,2,2,w,0.550861482,2,7,2,3,NSW,NA,NA,34
2/07/2016,,M,35.5,355,40.1,NA,1410,2,2,w,0.366816991,2,7,2,3,NSW,NA,NA,34
2/07/2016,,M,36.1,361,40,NA,1411,2,3,w,0.682313301,2,7,2,3,NSW,NA,NA,34
21/07/2016,,M,37,370,41.1,NA,1412,2,3,w,0.57069435,2,7,2,3,NSW,NA,NA,34
21/07/2016,,M,35.2,352,39,NA,1413,2,3,w,0.928861154,2,7,2,3,NSW,NA,NA,34
21/07/2016,,F,36.9,369,41,NA,1414,2,3,w,0.359324979,2,7,2,3,NSW,NA,NA,34
21/07/2016,,M,35,350,39.1,NA,1415,2,2,m,0.222935485,2,7,2,3,NSW,NA,NA,34
21/07/2016,,F,38.8,388,43.2,NA,1417,2,2,w,0.977706541,2,7,2,3,NSW,NA,NA,34
21/07/2016,,F,34.1,341,37.8,NA,1418,2,2,w,0.65089741,2,7,2,3,NSW,NA,NA,34
21/07/2016,,F,43.4,434,48.3,NA,1419,2,2,w,0.847711061,2,7,2,3,NSW,NA,NA,34
21/07/2016,,M,35,350,38.8,NA,1420,2,2,w,0.774993634,2,7,2,3,NSW,NA,NA,34
21/07/2016,,F,39.7,397,44,NA,1421,2,2,w,0.634657604,2,7,2,3,NSW,NA,NA,34
20/07/2016,,M,37.4,374,41.7,NA,1424,2,2,w,0.849967914,2,7,2,3,NSW,NA,NA,34
20/07/2016,,F,35.9,359,40,NA,1425,2,2,w,0.763447397,2,7,2,3,NSW,NA,NA,34
20/07/2016,,F,36.7,367,40.6,NA,1426,2,3,w,0.531588873,2,7,2,3,NSW,NA,NA,34
20/07/2016,,M,36.6,366,40.2,NA,1427,2,2,w,0.399021833,2,7,2,3,NSW,NA,NA,34
20/07/2016,,M,37.6,376,41.8,NA,1428,2,3,w,0.504254349,2,7,2,3,NSW,NA,NA,34
4/07/2016,,U,37.4,374,41.4,NA,1447,2,3,w,1.072654131,2,7,2,3,NSW,NA,NA,34
4/07/2016,,F,37,370,41.3,NA,1448,2,2,w,0.705138036,2,7,2,3,NSW,NA,NA,34
4/07/2016,,M,36.8,368,40.8,NA,1449,2,2,w,0.754654803,2,7,2,3,NSW,NA,NA,34
26/07/2016,Zone 5,M,36.5,365,39.5,NA,1495,2,2,m,0.636246501,2,7,2,3,NSW,NA,NA,34
26/07/2016,Zone 5,M,39.6,396,44.1,NA,1496,2,2,w,0.858781865,2,7,2,3,NSW,NA,NA,34
26/07/2016,Zone 5,F,37,370,41.3,NA,1498,2,2,w,1.436301171,2,7,2,3,NSW,NA,NA,34
26/07/2016,Zone 5,M,43.8,438,47.6,NA,1499,2,2,w,1.070377936,2,7,2,3,NSW,NA,NA,34
26/07/2016,Zone 5,F,36.8,368,41,NA,1500,2,2,w,0.600105047,2,7,2,3,NSW,NA,NA,34
26/07/2016,Zone 5,M,38.8,388,43.6,NA,1501,2,2,w,0.698395276,2,7,2,3,NSW,NA,NA,34
26/07/2016,Zone 5,F,34.3,343,38.1,NA,1502,2,2,w,0.623333603,2,7,2,3,NSW,NA,NA,34
26/07/2016,Zone 5,M,40.2,402,45,NA,1503,2,2,w,0.491111906,2,7,2,3,NSW,NA,NA,34
26/07/2016,Zone 5,M,39.5,395,42.6,NA,1504,2,2,w,0.77736442,2,7,2,3,NSW,NA,NA,34
1/07/2017,Zone 1,F,37.5,375,41.6,NA,1851,2,2,n,0.298209316,2,7,2,3,NSW,NA,NA,34
1/07/2017,Zone 1,M,34.9,349,38.8,NA,1852,2,2,m,0.424453111,2,7,2,3,NSW,NA,NA,34
1/07/2017,Zone 1,F,36.5,365,39,NA,1853,2,2,m,0.291949398,2,7,2,3,NSW,NA,NA,34
1/07/2017,Zone 1,M,33.6,336,37.1,NA,1854,2,2,m,0.591899323,2,7,2,3,NSW,NA,NA,34
1/07/2017,Zone 1,M,33.1,331,36.3,NA,1856,2,3,m,0.46487369,2,7,2,3,NSW,NA,NA,34
1/07/2017,Zone 1,M,32.3,323,35.5,NA,1857,2,2,n,0.377020271,2,7,2,3,NSW,NA,NA,34
1/07/2017,Zone 1,M,35.2,352,38.8,NA,1860,2,3,m,0.341112631,2,7,2,3,NSW,NA,NA,34
1/07/2017,Zone 1,F,35.5,355,39,NA,1861,2,3,n,0.24030878,2,7,2,3,NSW,NA,NA,34
1/07/2017,Zone 1,F,36.8,368,39.4,NA,1862,2,3,n,0.536620948,2,7,2,3,NSW,NA,NA,34
13/07/2016,Zone 2,F,44.9,449,50.1,NA,1866,2,3,w,0.815659919,2,7,2,3,NSW,NA,NA,34
13/07/2016,Zone 2,F,44.4,444,49.8,NA,1867,2,2,m,0.390412586,2,7,2,3,NSW,NA,NA,34
13/07/2016,Zone 2,F,48.8,448,54.1,NA,1868,2,3,w,0.666579971,2,7,2,3,NSW,NA,NA,34
30/07/2017,Zone 2,F,47.5,475,52.5,NA,1886,2,3,m,0.483945508,2,7,2,3,NSW,NA,NA,34
14/08/2014,Zone 6 Ocean,F,45.7,457,51,1467.7,155,2,3,m,0.653147267,2,8,2,3,NSW,NA,NA,35
6/08/2015,Hawkesbury River,M,34.5,345,38.8,601.6,406,2,3,m,1.029325653,2,8,2,3,NSW,NA,NA,35
5/08/2016,,F,39.7,397,44,NA,1451,2,3,w,0.644835434,2,8,2,3,NSW,NA,NA,35
16/08/2016,,F,38.4,384,42.6,NA,1452,2,3,o,0,3,8,2,3,NSW,NA,NA,35
2/08/2016,Zone 5,F,32.7,327,36.2,NA,1505,2,2,m,0.667637776,2,8,2,3,NSW,NA,NA,35
2/08/2016,Zone 5,F,36.8,368,40.6,NA,1506,2,2,w,0.635568191,2,8,2,3,NSW,NA,NA,35
2/08/2016,Zone 5,M,43.6,436,48.1,NA,1507,2,2,w,0.666666667,2,8,2,3,NSW,NA,NA,35
2/08/2016,Zone 5,F,36.8,368,41,NA,1508,2,2,w,0.705218459,2,8,2,3,NSW,NA,NA,35
2/08/2016,Zone 5,F,44,440,49,NA,1509,2,2,w,0.876778516,2,8,2,3,NSW,NA,NA,35
2/08/2016,Zone 5,F,36.2,362,40.2,NA,1510,2,2,m,0.305299997,2,8,2,3,NSW,NA,NA,35
2/08/2016,Zone 5,F,37.7,377,40.5,NA,1512,2,2,w,0.652438519,2,8,2,3,NSW,NA,NA,35
2/08/2016,Zone 5,M,35.5,355,39.1,NA,1514,2,2,w,0.831691671,2,8,2,3,NSW,NA,NA,35
28/08/2016,Zone 5,F,38.8,388,42.6,NA,1527,2,2,w,0.522908305,2,8,2,3,NSW,NA,NA,35
28/08/2016,Zone 5,F,36.9,369,41,NA,1528,2,2,w,0.610297165,2,8,2,3,NSW,NA,NA,35
28/08/2016,Zone 5,F,40.1,401,44.7,NA,1529,2,2,w,0.515291349,2,8,2,3,NSW,NA,NA,35
28/08/2016,Zone 5,M,40.7,407,45.2,NA,1530,2,3,w,0.642765264,2,8,2,3,NSW,NA,NA,35
28/08/2016,Zone 5,M,40,400,44,NA,1531,2,2,m,0.356612265,2,8,2,3,NSW,NA,NA,35
28/08/2016,Zone 5,F,37.2,372,41,NA,1533,2,2,w,0.476047772,2,8,2,3,NSW,NA,NA,35
28/08/2016,Zone 5,F,34.6,346,38.6,NA,1534,2,3,w,0.323628278,2,8,2,3,NSW,NA,NA,35
20/09/2016,Zone 1,F,35.2,352,38.8,NA,1551,2,2,w,0.615829545,2,9,3,3,NSW,NA,NA,36
28/09/2016,Zone 1,F,32.6,326,36.6,NA,1576,2,2,w,0.357153539,2,9,3,3,NSW,NA,NA,36
28/09/2016,Zone 1,F,34,340,37.9,NA,1579,2,2,w,0.819652996,2,9,3,3,NSW,NA,NA,36
1/09/2017,Zone 1,F,41,410,46.1,NA,1657,2,2,o,0,3,9,3,3,NSW,NA,NA,36
27/09/2016,Zone 0,F,34.4,344,38.8,NA,1701,2,3,w,0.345975044,2,9,3,3,NSW,NA,NA,36
27/09/2016,Zone 0,F,33.7,337,38.4,NA,1702,2,2,w,0.642001311,2,9,3,3,NSW,NA,NA,36
27/09/2016,Zone 0,M,32.7,327,36.8,NA,1706,2,3,w,0.920820619,2,9,3,3,NSW,NA,NA,36
27/09/2016,Zone 0,F,35.3,353,39.6,NA,1707,2,2,w,0.543586618,2,9,3,3,NSW,NA,NA,36
27/09/2016,Zone 0,F,37.8,378,42.4,NA,1708,2,2,w,0.729461717,2,9,3,3,NSW,NA,NA,36
27/09/2016,Zone 0,F,31.5,315,35.7,NA,1709,2,2,w,0.377890518,2,9,3,3,NSW,NA,NA,36
27/09/2016,Zone 0,F,32.6,326,37,NA,1712,2,2,w,0.838271762,2,9,3,3,NSW,NA,NA,36
27/09/2016,Zone 0,F,40.2,402,45.6,NA,1716,2,2,w,0.555824556,2,9,3,3,NSW,NA,NA,36
27/09/2016,Zone 0,F,35.7,357,39.5,NA,1727,2,3,w,0.387652795,2,9,3,3,NSW,NA,NA,36
16/10/2014,Currarong,M,54.6,546,61.3,2314.3,24,3,2,m,0.761667218,3,10,3,3,NSW,NA,NA,37
16/10/2014,Currarong,F,54.6,546,60.8,2252.5,26,3,2,m,0.6032448,3,10,3,3,NSW,NA,NA,37
16/10/2014,Currarong,F,50.2,502,56,1799.9,28,3,2,m,1.117174825,3,10,3,3,NSW,NA,NA,37
1/10/2015,Pambula Lake,M,45.2,452,49.2,1120,430,3,2,n,0.572781256,3,10,3,3,NSW,NA,NA,37
1/10/2015,Pambula Lake,M,44.6,446,49.4,1032.9,431,3,2,m,0.889500337,3,10,3,3,NSW,NA,NA,37
1/10/2015,Pambula Lake,F,46.5,465,52.6,1238.2,434,3,2,m,0.552033781,3,10,3,3,NSW,NA,NA,37
1/10/2015,Pambula Lake,M,47.9,479,53.1,1694.2,435,3,3,n,0.348867862,3,10,3,3,NSW,NA,NA,37
1/10/2015,Pambula Lake,M,49.8,498,54.9,1742,436,2,2,w,0.621060356,2,10,3,3,NSW,NA,NA,37
1/10/2015,Pambula Lake,M,49.2,492,54.3,1579.9,437,3,2,n,0.806228662,3,10,3,3,NSW,NA,NA,37
1/10/2015,Pambula Lake,F,49.3,493,54.8,1539.3,438,3,3,m,0.667910963,3,10,3,3,NSW,NA,NA,37
1/10/2015,Pambula Lake,F,43.3,433,49,1120.8,439,2,3,w,0.445162299,2,10,3,3,NSW,NA,NA,37
7/10/2016,Port Stephens,F,27.94158967,,31,NA,1312,2,3,w,0.633075953,2,10,3,3,NSW,NA,NA,37
28/10/2016,Zone 0,F,35.3,353,39.3,NA,1751,2,2,w,0.578774486,2,10,3,3,NSW,NA,NA,37
31/10/2016,Zone 1,M,36,360,40.4,NA,1755,2,2,w,0.552175963,2,10,3,3,NSW,NA,NA,37
6/11/2014,Lake Illawarra,F,42.6,426,46.6,970.5,129,2,2,w,0.618026146,2,11,3,3,NSW,NA,NA,38
4/11/2015,Yamba Beach,F,42.26313339,,47,NA,634,2,2,o,0,3,11,3,3,NSW,NA,NA,38
13/11/2016,Zone 5,M,42.7,427,47.3,NA,1542,2,3,w,0.87933734,2,11,3,3,NSW,NA,NA,38
13/11/2016,Zone 5,F,42.6,426,46.5,NA,1544,2,2,w,0.319932233,2,11,3,3,NSW,NA,NA,38
8/12/2016,Zone 9,F,36.6,366,40.3,648.1,1464,2,3,o,0,3,12,3,3,NSW,NA,NA,39
15/12/2016,Zone 1,F,36.3,363,41.1,NA,1634,2,3,o,0,3,12,3,3,NSW,NA,NA,39
15/12/2016,Zone 1,M,45.1,451,50.7,NA,1635,2,2,o,0,3,12,3,3,NSW,NA,NA,39
29/12/2016,Zone 1,F,39.1,391,43.6,NA,1640,2,2,o,0,3,12,3,3,NSW,NA,NA,39
1/12/2017,Zone 3,M,37.78765098,#VALUE!,42,NA,1729,2,4,w,0.47428166,2,12,3,3,NSW,NA,NA,39
